ASV	WS_A_3	WS_A_6	WS_B_3	WS_C_3	WS_D_6	WS_E_3	WS_E_6	WS_F_3	WS_F_6	WS_G_6	WS_H_3	WS_I_3	WS_I_6	WS_A_9	WS_B_9	WS_C_9	WS_D_9	WS_E_9	WS_F_9	WS_G_9	WS_H_9	WS_I_9
1df5a460d66cade669b201ad27c245fd	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ec37e07df56fb8e6488ebc470ca4d22d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3
036a01d8a3548f4cd023314409746f19	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250b48df2d0222f500c63c0671036fc9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
324ccd0859bb619f19c3f68fd9de9d37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
8fd6fef1f5e97d4e64783fc65a1fcc1e	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
421432e5c38c755cf7b421987fed1216	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
10255a58d4422c4772426c962bd654cb	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
680ad034fbe1885d9070883d8c3c1df2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
51fb71ca1d66a0daed4072d5748ab226	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
66be47e63de354472aca0d675099aba5	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
80bfe7f1e60b7ec949322a0f009f2425	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91529872a7ff63a225aefe5d07f6e250	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b58059d79d807534de42d365ec7eba9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c262d410a2438f7567c996b264358bdf	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f1fcc88e08168bef1ea8a781abc15337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
8d7d74a1491bbf732baa32862d3aaa3e	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
9b0cfe5d4519e5b1edc3822be3e7b063	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6f8ba1f8390cfa0ba0f330c7c5f7bbbd	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38d4f7be58555563e9dbf7dbde921018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
f4106c7eaf668110b23dfb408f72e992	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
541adc1e9902aae8e173e2c13a7307a5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
8862dac52cfa49491c022c69e6338ac9	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
d7cf22fc0b4cf2c6afd523bca4d40b4b	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
471c6a67c1a7cd14982235c6c823d43b	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
cd929689bc045d5ef65fa686444b9a85	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
b838796fcae940084b94e239eba0e464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
13d4ce9c2e2a73709850a45f6fd399e1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
79fbef5b4b833d6a91837063934fa0bb	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
5775a687fca5140ad9cd34031e915d4e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
7fc2c401e37617f2b48a6d958d2c925d	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
6cf6da723769d377395157b2da92b111	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
037e88c0da4e2eff15ada831a6d42a8a	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
ed7a550d4b2f6ff27bf6480548411d5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
31aecadf708911c77ad4b08f5e8ef6d1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
2a89bb19cc0372c783a0645473740734	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d7d3d70ab6ed5b2797161856fdd4054	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f1d5bb285fc40d0a8dd1016a20dd448	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
f53b3eaeebc65a43a523a3aec799350e	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84832b7cf8e6ae3b092b06da272b907f	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
598422fce2cb7091c68a95215be76685	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
a3bd666da9ac7887e894fc670b094edf	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157b040969b991ce239d0cc7df191209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
b9568cd597cc8d9c8efa8a037b61ecad	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
96b09df57aac4ceba17ccff8ff11019e	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
839ff7fdaf4cae38d1ecfe4874bcc80a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
8dddb18ff70d9441b28e7641d20b1cc0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
453b9464a0e39d1bc271f8f2c452e226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
aab50c6646ba9e23a5f31b86913793ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
c594dc30da019c0b7ceb831071a95c2c	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
a997f6d00b196d9a6e0556d5097c9502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
02f4719e3c62039955f17272a71e565e	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d598a488d37374bfd644fc6403bb2890	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f87df1365501e69b111c847ebc041d90	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b9eb1fa3ff9dd09c74aaf6812224311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
35454d3cec3a9e861ce4fcc696d571c2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
98a50b1d74587756915deec43943c0c0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0684ce45ca47e5c8fa31c8c9d64e4a6c	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
285696df711c3d15621c1a16b93cfe9a	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46e582579b416575593af574f24b0c09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
20b316f3ee56e6d8b967ff959bdb22b2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
776371a9e45bcc8df87c878c47d841da	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
ba43e3081b7c1e65e488aff62e41a06e	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
0d616afa99285f263ab933accadc8732	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4773ecf954281d8cde5d34a8f6ce624c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
ccece5d08e76ef2cf99fcd5cc18632b6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
994fae36f9cf25f7c8d3353902e33187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
f73c0f8d012a4043ffc495c0e668eea2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
64a50774af5b4ea084d3db81a61dbfe1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30444e79c279b55cba855f248de6b563	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
936f032c788ff91c5f85fda9f2409340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0
bbaa6a73eaf9b0707e4ea08f02bc5066	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be9d664bb7de21da27c2881036246439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
b5ac2fd3feff81e156e9e3dbe1886c88	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0b1754aa3efd0937ace6904c8078edcb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
35591ab0225761f3cea5bc799af1a653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
352fb6d6bc619c47242cfd45cf862ff3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
3381f9fd286bb423429a9d782adcce9c	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ab63d0cc8dbcdba498dfc004307fade0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f1fb8d01f837617291031fc6421db79a	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2380d693e9cc462e5719c25e4ed44505	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
df7f285f0085b950baf481400331630a	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
dd4c9c506475de8d3846e88f91899d2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
dccd8f7a51cf9e8dbb788fbbe30201bf	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
35b66b50d23fdac4d680b271c80fe030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
9a8c70fc0f44f094b8a91ee15c30a40f	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9601eacb70f362ac9f8b2aff9eb8e24c	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
5a0bf0dac749ff3b26653118342686fb	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
190cbf36376a5d356c4205dd3031d4f6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b8ab0da23907fd97e741b2a0a2908e89	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c01b337d34144de22c510214d705dfc6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
171a06de8310eb48c45155125e04865c	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ba5d34651a96e266c77d76f9716c49d6	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4e17cd7e9c850bf766cacc37ff3ad11	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
f23ae77e42e346d162feca89181bf1ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ed84e9ac169257a94707b2e6100310e9	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6f670a3407fbc0128495e5f34a0b9302	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
055beb04b66ce81fc4f5d6ff9184dd80	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
fc9632e57e283eb0b4556f31ce13cdb9	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
d6e227e7c7b2817a533188061c152ae0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
c737dad99ee720cf82eeb078b583e429	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f07ee083d8347075d82b56285c9b86c4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce2a0e41c2be3cf63d0025f66c16b70e	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70ed023baba3ad55d34cc0c03040c6b3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ea0d10c5671e858fc9a44c50100f807	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
9675d279d1d3d4fbca3bf3b4e8890367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
e656f4882b19a85e593c9571aa63b727	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9bda6365c7f4d2366f906a30047e0f7e	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78b84801c982b1348fb36eb9ec708df9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
207df6c23a05435aec0de9fddc9836e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
22748f5cc661cfb9a312fad0309a3633	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
59b4e637a155cbeb5f639937a4c90d01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
c39dad06c55d12719ed19c37e1b400c8	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
94e3a3164c1c607b51e7591afd333db5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f357d0786b89b963a55dd2d0004cedc	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5557b5ad985e01cd560854d8c2d0fe78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
f000843b4c2da394e51087431d663931	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
c5faaee19e437c322ecf049802d3cc2a	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e131075b3bfd8ffa89a4852fcbed6581	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
4f172de36683a7dc019d0bb2b4bf7da6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
5c554d200d512a7aa2d35d40f8359147	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e89143d9d00773842216ea01c4dd323	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71e698f99c9b7da3026d3e6d9a926ad8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
01d81baaa78940fefacca8753000f4e4	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0
a1f5973eeb86eae86cbd9f43ee972fa3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
3e667171bec6023c06bbe78c1173cbdc	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
3161e8d3325b468fecb662dadfae1234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
247f25a7cac8f753e0aafea7f2a6d57e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
de7d192681ea45e9ad9e65389327d6db	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
3dab4ad2a08af46841c378513563c4e3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
192b4fcee40b75ec2a97fada9f706b51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
299d5991d405191ab68345239d85930d	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9eb7f9201ec317a040178faff0e89ce1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
89f5ffdbe8ff3d30ed6cf5a5e2eeb334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
123045b022eaa17c6531ebd164012d1e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
860210a89f2766c788ad804e51552a79	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c27d47919fe7549990f67e2c0cda2400	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a10e11011e269d16c5db66dfca8613e9	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
979e402e182aa1951b2f0d857c2c94ff	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
1d2d6a95e3dfc75110c01d3f958f7037	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11f569fc3e275d21c64828a75f7c0b90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
a6f9b8521ba91da0d23d990d3528f773	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
f0c52ea042071a9c9247711d73855c7b	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eb98b1457d98fccbed91f5b8a350d7d5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a783ff6efeec55848cbda8deead4d2e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
dde6aaa87339d9843dd9384422f70853	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1cadd8beaf49f7c7d52d81391e26294	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
077194aef16c4832c38282d78e1d55c9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
903b275b5cc333375fea7cc95df86cd6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
1eeda76fa5818322a67944b2f08d582b	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
af607eb0e068023e60d8a35c7fa613f7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb1aa13f5fa575adddc884b705441de3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0cad4c438c118f398522ac1c485c0725	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
459f8d94a4ce05dcaffc55954c1e6276	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
9b2d178e7e2ea69c95a2686c692e0683	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
70731725c3b390f293ef950c48071e6c	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f63a7df4a89be66b96e70b738f0897b5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6fbc030e13caf8ad22a0ea6ac388426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
094ebf3cfdd660f1ea1af4311ffa83b6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ef99fc79d42ce92a8ec7da33a9c3c77	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84543130d954e1ddab4acdc9914ad26f	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ba074ed4b81a2b9f7ccdea8022551e8e	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
9ab654a3b2376ce42e2e253717b7c1e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
eba53d22800d328dd4ac2717a2f18b34	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
47518b39a6b798cf4d8eed107fc26eae	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f305aca4286ff4b01a56e133d723d2b	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29136b427cf2078d518222ec4676acdf	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198f1567dc356784afbb6b67c5366200	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bce586fe7a30d84d5527d061afdca6a1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
08c8830ef4b8e7e3dce939428454cf72	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b7d770f7fa9b6545c9cf5b4640ad21f5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9fe98bffcac7021ddb204fdd5f2e00d3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
f5ab52dd81f8a71fe7241560b7ffeaec	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2d5c53ab06cfcd9fff347c67c51bdb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
45e64a0dbe6c14a40530c360e5a383b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
12a76e819745eda25aa70eb4486fab70	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
fcca1d243d66bec39473b2b4390a8f35	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0449f8a3f95e1207341c0e156bf7b710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ca5a2eb5358d7ffb2c176a1b13883f46	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ec40c5a13c296266bea3b83d630dd9a5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
cc94a7120ecf3fbf290aa770282e2109	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ad6dfd8da6f9085a115f6ac56e34a8d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
55e0eccdc0b7d9284e35b92fef976602	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
782dd02399cfce49c7131e86c7e90a07	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
80d070f8bd9afd012df94fa0959a953e	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d17e23de07d13107b3b49d9749d5259d	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
023e2208b557078365d66009155cebba	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
8f07676cb0dc71d5d511b3c151e22b84	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
c07e5bc0cf0c8a647d9f1b54c0c8530e	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
043c9d148859fa82da93971688bbcffa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
7733759b941acbe654892ee92929ec32	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
5779a0c8068cfcab1b25a2aae1d7c1b3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e7689c593943a09c351c87bc9a1f297	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
7324c0120f36aa2fc2f2261ca140eee2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
988bc58647aa96cd28ce8e1dee4d0d0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
036137b09563d3213a0457a75a0c58a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
8e29e8035756ca98d50bc6609d827655	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
b23ca42f91050cad1781bc2e928681f1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
6d6d4620ed6dcd2172e0d2ff70c5f8cb	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
aa48e502ad824e9ae168f9a1e954c31d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0eed86d3e12a8fb005536877b07a5576	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6edef912c31d7f86d724b07dfe68fce5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
474f53ba8f35e507aceaeb31bc6d2857	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a57be93c087f90956b9dd1d9d3cafada	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aad922926dd6784ad2f845c4f55cdbb6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
88b61652cf139d7831f913cbbe71f86a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
58d3af1c8c6dad585af75283509daaaf	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
8233a98acf1145d9814529977ccf9d22	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
9d2cf325addc4efb5655e5b7939e6bc0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
