"asv","Genus","clr_1","clr_0.5","clr_0.1","rclr","rclr_optspace","pa","n_transforms","transforms"
"62c61039659ab77c64267924fee58062","SM2D12 Family",7.05844220242803e-05,7.05844220242803e-05,6.91159241293843e-05,-4.66529717464791e-05,-8.09757966810146e-05,4.6940532636081e-05,4,"clr_1;clr_0.5;clr_0.1;pa"
"7558ae080e554f69632fa9f0078925a8","SM2D12 Family",0.000412208691862731,0.000257129611465432,0.000230517591763011,-0.00011889379858562,0.000732657823071069,-0.000125035112984547,4,"clr_1;clr_0.5;clr_0.1;rclr_optspace"
"cc363a9ccd3549e646859ab1ffe9d460","Sandaracinus",6.40427813005264e-05,6.40427813005264e-05,0.00142118677433124,0.000110629983442963,-3.67255882895953e-05,-0.000593792336335891,4,"clr_1;clr_0.5;clr_0.1;rclr"
"3a6e99903dd0d336c713866f52bd4244","Saprospiraceae Family",0.00172238776566909,0.00173598182705099,0.00195695582666894,0,0.000319371132875898,-0.000239103618307126,4,"clr_1;clr_0.5;clr_0.1;rclr_optspace"
"cad8cc3e7647d51e614b099398538e4d","Saprospiraceae Family",0.00190508608758379,0.00201765793020361,0.00182385204283952,0.000673305647724647,-0.000653291087292545,NA,4,"clr_1;clr_0.5;clr_0.1;rclr"
"99be950acd04b1895e6a527e017fcfcc","Schlesneriaceae Family",8.9602842652199e-05,0.000158407542977082,0.000147915640042229,0,0.00180268438868676,-3.18267955611813e-05,4,"clr_1;clr_0.5;clr_0.1;rclr_optspace"
"c100666cd6c73b060c39549a6e31b798","Sediminibacterium",7.10071282448078e-05,7.10071282448078e-05,6.23393741605772e-05,0,-0.000201780966004385,0.00028683170001312,4,"clr_1;clr_0.5;clr_0.1;pa"
"de12a9a4b8be3995816194f3492ff412","Singulisphaera",0.00312205306291974,0.00331777498571377,0.00332714223753893,-9.78013803339108e-05,0.00140110705217873,-0.000244687220076987,4,"clr_1;clr_0.5;clr_0.1;rclr_optspace"
"f04a2d7063257d451dee16f014b55e63","Snowella",0.000363483234038498,0.00069947278284393,0.00152189906123168,0.000216347644599044,-0.00112508718436166,-0.000231671717320724,4,"clr_1;clr_0.5;clr_0.1;rclr"
"179e2e4ad12d2a505f12bf7110a80cde","Sphingomonadaceae Family",0.00111965158866482,0.00111965158866482,0.00130044423998047,-7.65306368135587e-05,-0.000108531399547197,0.00297667722584572,4,"clr_1;clr_0.5;clr_0.1;pa"
"8d86c76119abb8cee5563d24dfd5019c","Sphingomonadaceae Family",0.00126817497870608,0.00126817497870608,0.00120578767882999,-5.87409735251537e-05,-0.000496394766867804,0.00259908607953714,4,"clr_1;clr_0.5;clr_0.1;pa"
"500fb8b8ee8585ac51166621f12ba6c1","Spirosomataceae Family",0.00124030782079889,0.00135984284681895,0.00151946942825328,-0.00107184319105354,0.00052488272952573,0,4,"clr_1;clr_0.5;clr_0.1;rclr_optspace"
"35e1bbfd3ea58cec02a0fedead1ce5ce","Stenomitos",0.000796488305179373,0.00104805840402872,0.00137863813692313,NA,0.000322295542678493,NA,4,"clr_1;clr_0.5;clr_0.1;rclr_optspace"
"51af2c92d5b41fee1ef860eb59eee9d7","Vulcanococcus",0.000210543123627002,0.000210543123627002,0.0002546886355881,-0.000128708205354939,-0.00014923390977542,0.000505513481682642,4,"clr_1;clr_0.5;clr_0.1;pa"
"cdc9eb301c1347f5753343884d1a5b41","mle1-27 Order",0.00363802688316164,0.00363802688316164,0.00437574406700564,-1.47604689603674e-05,-1.30166541372761e-05,0.000213014169508451,4,"clr_1;clr_0.5;clr_0.1;pa"
